id,status,age,sex,region,area,house_income,ind_income
305,Retained,65,0,1,2,1576,788
624,Retained,61,1,1,1,2000,1000
619,Retained,58,1,1,1,4400,3000
617,Retained,63,1,1,1,3200,2000
344,Retained,51,0,1,1,80,0
376,Retained,69,1,1,1,3916,2270
289,Retained,73,1,1,1,1576,788
343,Retained,54,1,1,1,788,788
299,Retained,92,1,1,1,1576,788
355,Retained,69,1,1,1,1576,788
330,Retained,75,0,1,1,788,788
321,Retained,51,0,1,1,3200,3200
334,Retained,63,0,1,1,906,0
313,Retained,59,0,1,1,6164,1576
375,Retained,75,1,1,1,2514,788
310,Retained,68,0,1,1,2476,788
251,Retained,53,0,1,2,696,200
238,Retained,50,0,1,2,267,0
201,Retained,52,1,1,2,3460,880
124,Retained,52,1,1,2,2466,1786
211,Retained,52,1,1,2,2061,0
510,Retained,50,1,1,1,0,0
483,Retained,58,1,1,1,0,0
413,Retained,61,1,1,1,3788,788
446,Retained,72,1,1,1,836,788
500,Retained,61,0,1,1,405,0
450,Retained,64,1,1,1,1576,0
508,Retained,52,0,1,1,1576,0
410,Retained,76,1,1,1,2514,788
485,Retained,58,1,1,1,1530,300
487,Retained,59,1,1,1,1900,400
484,Retained,54,0,1,1,500,0
468,Retained,59,1,1,1,1188,400
414,Retained,68,0,1,1,1576,788
395,Retained,53,1,1,1,1576,788
509,Retained,50,0,1,1,3788,3000
489,Retained,57,0,1,1,1900,500
729,Retained,71,0,1,1,3338,1576
478,Retained,55,1,1,1,1981,1181
406,Retained,59,0,1,1,1060,1060
405,Retained,62,1,1,1,3900,2600
469,Retained,56,0,1,1,1981,800
515,Retained,56,0,1,1,119,0
394,Retained,78,0,1,1,0,0
426,Retained,54,1,1,1,1962,900
481,Retained,56,0,1,1,5045,400
398,Retained,60,0,1,1,2382,1988
439,Retained,76,0,1,1,6000,3000
490,Retained,65,0,1,1,1238,1238
451,Retained,50,1,1,1,4550,3000
514,Retained,53,0,1,1,888,0
452,Retained,56,1,1,1,2371,2288
442,Retained,53,1,1,1,2388,1000
917,Retained,52,1,2,1,200,0
435,Retained,52,0,1,1,4550,1400
428,Retained,57,1,1,1,119,0
6264,Retained,61,1,3,1,5200,5200
6261,Retained,51,0,3,1,4000,0
6265,Retained,54,1,3,1,3712,1742
502,Retained,62,0,1,1,368,180
504,Retained,73,0,1,1,2550,0
408,Retained,71,1,1,1,788,788
399,Retained,55,0,1,1,125,0
445,Retained,65,0,1,1,900,700
424,Retained,54,0,1,1,1181,0
438,Retained,54,0,1,1,1270,0
512,Retained,54,0,1,1,2088,600
447,Retained,67,1,1,1,788,788
434,Retained,58,0,1,1,2500,0
427,Retained,79,0,1,1,0,0
457,Retained,52,1,1,1,3700,800
400,Retained,56,0,1,1,7500,4500
913,Retained,55,1,2,1,2080,1000
419,Retained,68,1,1,1,2550,2550
474,Retained,81,0,1,1,2088,788
6268,Retained,65,0,3,1,2181,1000
6274,Retained,57,0,3,1,935,70
6262,Retained,72,0,3,1,2500,2500
497,Retained,50,1,1,1,3800,2000
464,Retained,75,0,1,1,1000,0
475,Retained,57,1,1,1,2600,2000
471,Retained,56,0,1,1,1800,1700
473,Retained,74,1,1,1,1188,788
411,Retained,67,0,1,1,3969,2000
493,Retained,63,1,1,1,2800,1500
458,Retained,74,0,1,1,3176,788
444,Retained,57,1,1,1,2941,1541
453,Retained,53,0,1,1,0,0
911,Retained,57,1,2,1,7196,7196
909,Retained,51,1,2,1,3170,1170
6275,Retained,63,0,3,1,1576,788
6273,Retained,66,0,3,1,1500,0
407,Retained,55,0,1,1,2800,1300
6270,Retained,64,0,3,1,2750,2750
8349,Retained,55,0,4,1,7100,1100
477,Retained,52,0,1,1,3657,0
437,Retained,52,0,1,1,0,0
456,Retained,57,0,1,1,788,0
403,Retained,50,0,1,1,1000,0
409,Retained,72,0,1,1,9208,788
404,Retained,63,1,1,1,1750,1200
397,Retained,56,0,1,1,2900,2000
440,Retained,68,1,1,1,5039,788
415,Retained,79,1,1,1,1576,788
466,Retained,76,1,1,1,1686,788
479,Retained,72,1,1,1,2940,1432
412,Retained,77,0,1,1,3152,2364
875,Retained,56,1,2,1,2800,0
462,Retained,77,0,1,1,1576,788
423,Retained,69,0,1,1,1686,788
511,Retained,59,0,1,1,1750,550
499,Retained,58,1,1,1,200,200
429,Retained,64,0,1,1,2700,0
476,Retained,64,0,1,1,2881,500
491,Retained,60,1,1,1,4714,1120
430,Retained,64,0,1,1,2176,1288
421,Retained,64,0,1,1,2100,700
431,Retained,65,0,1,1,4497,1779
482,Retained,57,1,1,1,3000,0
507,Retained,54,0,1,1,3500,1500
495,Retained,50,0,1,1,0,0
448,Retained,76,0,1,1,2237,1449
496,Retained,55,1,1,1,4200,2500
432,Retained,54,0,1,1,1600,900
501,Retained,54,0,1,1,3830,0
948,Retained,54,1,2,1,200,0
472,Retained,60,0,1,1,200,0
486,Retained,59,1,1,1,2700,1800
480,Retained,59,0,1,1,4714,3200
454,Retained,72,0,1,1,836,0
503,Retained,54,1,1,1,3830,1630
942,Retained,54,1,2,2,420,0
433,Retained,63,1,1,1,2663,394
460,Retained,65,0,1,1,2663,300
422,Retained,68,1,1,1,4150,3000
492,Retained,78,0,1,1,3300,3300
417,Retained,77,1,1,1,2076,788
513,Retained,53,1,1,1,4210,2800
470,Retained,61,0,1,1,600,600
441,Retained,60,0,1,1,200,200
494,Retained,54,1,1,1,312,200
463,Retained,64,0,1,1,2757,788
488,Retained,58,1,1,1,4000,4000
420,Retained,74,1,1,1,1895,1107
506,Retained,60,0,1,1,0,0
459,Retained,65,0,1,1,4000,0
418,Retained,83,1,1,1,1338,0
425,Retained,53,0,1,1,2138,0
8343,Retained,60,1,4,1,17600,10600
178,Retained,59,1,1,1,3400,1000
443,Retained,57,0,1,1,400,400
467,Retained,50,0,1,1,394,0
465,Retained,65,0,1,1,0,0
401,Retained,65,0,1,1,1576,788
416,Retained,53,0,1,1,1570,0
449,Retained,50,0,1,1,1338,550
505,Retained,54,1,1,1,3780,3700
461,Retained,56,1,1,1,300,0
436,Retained,66,1,1,1,4326,3288
402,Retained,54,1,1,1,2138,800
498,Retained,53,0,1,1,2394,2000
455,Retained,85,0,1,1,1576,788
396,Retained,55,0,1,1,2795,788
1795,Retained,53,1,2,1,4200,1200
6130,Retained,67,0,3,1,4089,3300
6113,Retained,62,0,3,1,6516,788
6148,Retained,59,1,3,1,5788,3788
88,Retained,50,1,1,1,0,730
16,Retained,70,0,1,1,1898,1110
34,Retained,80,1,1,1,1576,788
11,Retained,73,0,1,1,1550,530
93,Retained,81,0,1,1,1520,760
100,Retained,63,1,1,1,2404,0
35,Retained,83,0,1,1,1576,1576
108,Retained,74,0,1,1,1100,1100
18,Retained,62,0,1,1,7455,1540
36,Retained,77,0,1,1,3300,1800
92,Retained,68,1,1,1,2076,788
905,Retained,53,0,2,1,974,0
997,Retained,56,1,2,1,560,0
9179,Retained,59,1,5,1,400,400
9175,Retained,62,1,5,1,528,528
106,Retained,71,0,1,1,1562,788
898,Retained,55,1,2,1,1681,0
90,Retained,51,0,1,2,1077,0
37,Retained,57,0,1,2,4568,780
50,Retained,51,1,1,2,0,0
4,Retained,52,1,1,2,3588,1000
96,Retained,64,1,1,2,2276,1188
59,Retained,64,0,1,2,4800,550
91,Retained,60,1,1,2,1576,788
68,Retained,55,1,1,2,730,400
70,Retained,51,1,1,2,17000,17000
71,Retained,62,1,1,2,1646,788
104,Retained,65,1,1,2,4570,570
109,Retained,71,1,1,2,1576,788
995,Retained,54,1,2,1,2360,1480
902,Retained,56,0,2,1,880,880
20,Retained,50,0,1,2,3180,0
958,Retained,55,1,2,1,1500,1500
883,Retained,60,1,2,1,1760,880
904,Retained,54,1,2,1,0,0
866,Retained,53,1,2,1,1080,880
899,Retained,60,1,2,1,2849,0
80,Retained,58,0,1,2,788,788
42,Retained,55,1,1,2,670,300
22,Retained,59,1,1,2,2390,500
32,Retained,53,1,1,2,1300,1300
6,Retained,53,1,1,2,364,200
21,Retained,53,1,1,2,2180,1300
26,Retained,51,1,1,2,788,788
77,Retained,61,1,1,2,1590,0
49,Retained,51,1,1,2,1112,1000
24,Retained,67,1,1,2,1576,788
94,Retained,52,1,1,2,1050,900
41,Retained,59,1,1,2,500,500
3,Retained,74,1,1,2,1576,788
957,Retained,50,0,2,1,2880,880
886,Retained,65,1,2,1,1760,880
954,Retained,61,1,2,2,1760,880
908,Retained,55,0,2,2,880,880
889,Retained,56,0,2,2,1280,880
968,Retained,53,1,2,2,85,0
953,Retained,53,0,2,2,1760,880
887,Retained,58,1,2,2,992,0
30,Retained,70,1,1,1,1688,788
54,Retained,62,0,1,1,730,730
55,Retained,76,1,1,1,1931,570
65,Retained,64,0,1,1,1576,788
97,Retained,89,0,1,1,7500,2000
67,Retained,61,0,1,1,2757,0
95,Retained,89,0,1,1,788,788
69,Retained,86,0,1,1,1568,1568
23,Retained,61,0,1,1,1576,788
105,Retained,61,0,1,1,1544,788
75,Retained,70,0,1,1,12670,1182
600,Retained,57,1,1,1,1980,1100
595,Retained,52,1,1,1,1880,1000
594,Retained,50,0,1,1,2969,1000
549,Retained,56,0,1,1,1700,0
897,Retained,52,1,2,2,120,0
56,Retained,67,1,1,1,1576,788
83,Retained,71,0,1,1,1776,788
63,Retained,66,0,1,1,1576,788
62,Retained,89,1,1,1,4245,788
86,Retained,53,1,1,1,2300,1500
47,Retained,66,1,1,1,1576,788
101,Retained,79,1,1,1,2412,712
14,Retained,68,0,1,1,788,788
73,Retained,79,1,1,1,1926,1138
66,Retained,71,0,1,1,788,788
1,Retained,69,1,1,1,788,788
8,Retained,53,1,1,1,2156,0
84,Retained,72,1,1,1,6576,5788
861,Retained,56,0,2,2,1480,880
5,Retained,68,0,1,1,2412,788
102,Retained,55,0,1,1,6576,788
17,Retained,67,0,1,1,788,0
877,Retained,51,1,2,2,642,0
894,Retained,53,0,2,2,0,0
19,Retained,58,0,1,1,1576,788
87,Retained,58,0,1,1,2466,788
74,Retained,64,0,1,1,2110,780
58,Retained,79,1,1,1,788,788
85,Retained,77,1,1,1,1576,788
38,Retained,61,1,1,1,1075,500
79,Retained,76,0,1,1,788,788
33,Retained,72,1,1,1,1088,788
13,Retained,77,1,1,1,1576,788
61,Retained,83,1,1,1,3400,2400
25,Retained,65,1,1,1,850,850
64,Retained,76,1,1,1,1576,788
858,Retained,65,1,2,2,940,880
892,Retained,60,1,2,2,880,880
7,Retained,76,0,1,1,2466,788
43,Retained,68,1,1,1,2110,1330
53,Retained,82,1,1,1,3064,788
98,Retained,52,0,1,1,1088,0
993,Retained,52,0,2,2,3110,2230
99,Retained,65,0,1,1,1488,500
89,Retained,62,1,1,1,2483,788
39,Retained,62,0,1,1,2394,2000
27,Retained,58,0,1,1,1576,788
40,Retained,65,1,1,1,1576,788
46,Retained,66,0,1,1,1576,788
12,Retained,80,1,1,1,2934,788
76,Retained,79,1,1,1,1650,550
60,Retained,68,0,1,1,1200,1200
81,Retained,61,0,1,1,1415,627
9,Retained,62,0,1,1,2483,788
57,Retained,76,1,1,1,1576,788
52,Retained,65,0,1,1,1576,788
15,Retained,64,0,1,1,1650,1100
48,Retained,73,1,1,1,1576,788
103,Retained,52,0,1,2,2473,0
2,Retained,50,0,1,2,1185,0
107,Retained,77,0,1,2,1000,800
51,Retained,72,1,1,2,788,788
28,Retained,66,1,1,2,988,988
72,Retained,78,0,1,2,1576,788
45,Retained,59,1,1,2,1093,1000
10,Retained,57,1,1,2,2060,1280
78,Retained,51,1,1,2,1173,788
29,Retained,55,1,1,2,0,0
82,Retained,58,1,1,2,2869,788
31,Retained,60,1,1,2,500,500
1841,Retained,52,1,2,1,3280,880
44,Retained,75,0,1,2,2364,788
990,Retained,53,1,2,1,1870,800
901,Retained,52,1,2,1,880,880
989,Retained,57,1,2,1,1680,0
961,Retained,55,1,2,1,124,0
7558,Retained,50,0,4,2,4600,880
7434,Retained,57,0,4,2,22640,880
7495,Retained,82,1,4,2,22640,880
7439,Retained,60,0,4,2,17941,880
7528,Retained,50,1,4,2,3353,394
8470,Retained,72,0,4,1,2369,400
8475,Retained,65,0,4,1,6100,2300
8476,Retained,72,1,4,1,16724,8400
8480,Retained,87,1,4,1,4957,2200
8473,Retained,76,0,4,1,1500,1500
8474,Retained,69,0,4,1,2500,0
8478,Retained,67,1,4,1,9959,2456
8472,Retained,79,0,4,1,881,881
8469,Retained,71,0,4,1,3151,1181
8471,Retained,74,1,4,1,2061,880
8477,Retained,62,0,4,1,1630,1630
8479,Retained,58,1,4,1,1500,1500
3716,Retained,51,0,3,1,4880,880
3727,Retained,53,1,3,1,900,900
7378,Retained,62,0,4,2,1760,880
1886,Retained,51,0,2,1,1919,0
1816,Retained,52,1,2,1,452,250
1836,Retained,51,0,2,1,2541,844
5296,Retained,54,0,3,1,980,0
5437,Retained,63,1,3,1,13100,5100
5366,Retained,50,0,3,1,1600,1200
5401,Retained,57,1,3,1,6100,4300
8483,Retained,74,0,4,1,1200,1200
8491,Retained,69,0,4,1,1760,0
8482,Retained,60,1,4,1,2080,1200
8481,Retained,59,0,4,1,3980,900
8485,Retained,77,1,4,1,2600,2600
8484,Retained,52,1,4,1,4000,4000
8486,Retained,77,0,4,1,925,925
8489,Retained,81,0,4,1,4860,1760
8492,Retained,65,1,4,1,3880,3000
8488,Retained,60,0,4,1,880,880
8487,Retained,72,0,4,1,1000,1000
8490,Retained,57,0,4,1,3000,0
3588,Retained,58,1,3,2,1075,1000
3640,Retained,52,1,3,2,750,700
5404,Retained,52,1,3,1,5140,3010
5308,Retained,50,0,3,1,1200,1200
6460,Retained,56,1,3,1,1180,1180
6468,Retained,51,1,3,1,1780,1400
6471,Retained,54,1,3,1,1500,1500
6469,Retained,51,1,3,1,1300,1300
6464,Retained,56,1,3,1,880,0
6465,Retained,53,1,3,1,8480,0
7742,Retained,53,1,4,1,1880,1000
7633,Retained,50,1,4,1,11000,5000
7802,Retained,52,1,4,1,5637,2000
7838,Retained,54,1,4,1,2560,2560
7737,Retained,51,1,4,1,7000,0
8444,Retained,52,1,4,1,10400,9000
8447,Retained,72,1,4,1,4460,1780
8439,Retained,80,1,4,1,2800,2800
8442,Retained,67,0,4,1,1280,1280
8448,Retained,74,0,4,1,7800,4000
8446,Retained,57,0,4,1,14997,4300
8445,Retained,59,0,4,1,0,0
8438,Retained,53,0,4,1,4000,4000
8441,Retained,73,0,4,1,880,880
8440,Retained,59,0,4,1,3000,1000
8451,Retained,83,0,4,1,880,0
8443,Retained,73,0,4,1,800,800
8449,Retained,83,0,4,1,1598,799
3706,Retained,57,1,3,1,200,200
3523,Retained,53,1,3,1,1880,0
8457,Retained,72,0,4,1,5400,1400
8454,Retained,67,0,4,1,3710,1330
8460,Retained,98,0,4,1,6080,880
8464,Retained,68,0,4,1,4750,4000
8462,Retained,54,0,4,1,6080,2700
8455,Retained,66,1,4,1,6100,6100
8461,Retained,52,0,4,1,11840,11140
8467,Retained,82,0,4,1,3000,3000
8458,Retained,71,0,4,1,5400,2500
8468,Retained,52,0,4,1,1200,1200
8452,Retained,62,1,4,1,6822,6822
8465,Retained,53,0,4,1,4300,4000
8466,Retained,64,0,4,1,3710,1080
8456,Retained,58,0,4,1,500,0
8453,Retained,58,0,4,1,4960,3580
8463,Retained,95,0,4,1,920,920
8459,Retained,75,0,4,1,6000,6000
3722,Retained,53,1,3,1,3520,1760
3713,Retained,53,0,3,1,5180,5180
5291,Retained,54,0,3,1,2000,0
5434,Retained,53,1,3,1,3700,2500
5397,Retained,64,1,3,1,60,0
5383,Retained,54,1,3,1,1600,1100
5321,Retained,52,0,3,1,3150,750
5382,Retained,53,1,3,1,2340,1460
8174,Retained,54,0,4,1,1579,0
8168,Retained,60,0,4,1,7200,1200
8114,Retained,57,0,4,1,4470,1970
8197,Retained,52,0,4,1,7600,3800
8089,Retained,72,0,4,1,1788,788
8123,Retained,52,1,4,1,5240,1860
8100,Retained,62,0,4,1,1188,788
8156,Retained,63,0,4,1,832,760
8101,Retained,59,1,4,1,0,0
8124,Retained,62,0,4,1,4700,3400
8184,Retained,53,1,4,1,2200,1800
8095,Retained,83,1,4,1,4800,4800
3689,Retained,59,1,3,1,880,880
8194,Retained,51,0,4,1,4700,1100
8091,Retained,55,1,4,1,4470,2500
8120,Retained,74,1,4,1,1788,1000
8132,Retained,58,1,4,1,7600,3800
5851,Retained,54,0,3,1,6200,800
5841,Retained,54,0,3,1,1250,200
8183,Retained,64,0,4,1,788,788
8137,Retained,81,1,4,1,2076,1288
8143,Retained,56,0,4,1,1500,0
8167,Retained,61,0,4,1,2703,1678
8147,Retained,70,0,4,1,1988,1200
8175,Retained,57,0,4,1,930,0
8144,Retained,84,1,4,1,2938,1900
8088,Retained,78,0,4,1,788,788
8162,Retained,59,1,4,1,10000,10000
8136,Retained,86,0,4,1,3876,788
8166,Retained,80,0,4,1,3000,1000
8176,Retained,61,1,4,1,1576,0
3525,Retained,52,1,3,1,1500,1000
8126,Retained,80,0,4,1,2076,788
8098,Retained,50,0,4,1,1576,1576
121,Retained,50,0,1,2,2500,1500
265,Retained,50,1,1,2,880,0
269,Retained,55,1,1,2,1496,1080
8186,Retained,67,0,4,1,2980,2980
8127,Retained,81,0,4,1,1576,1182
8109,Retained,59,0,4,1,7169,0
8177,Retained,62,0,4,1,2500,1500
8096,Retained,63,1,4,1,8500,3500
8118,Retained,65,1,4,1,3788,3000
8125,Retained,64,1,4,1,5000,5000
8164,Retained,65,0,4,1,1088,0
8121,Retained,86,1,4,1,1350,1350
8093,Retained,54,0,4,1,5400,5000
8094,Retained,67,1,4,1,11330,1330
8150,Retained,53,0,4,1,400,0
3637,Retained,57,1,3,1,2500,0
8189,Retained,62,0,4,1,3788,788
8140,Retained,69,0,4,1,0,0
7396,Retained,67,1,4,2,0,0
8106,Retained,59,1,4,1,1576,394
8160,Retained,81,0,4,1,2160,1280
8181,Retained,58,1,4,1,3300,2000
8171,Retained,78,0,4,1,2248,1280
8135,Retained,85,0,4,1,2757,2757
8129,Retained,65,0,4,1,1860,1860
8192,Retained,61,0,4,1,5000,5000
8159,Retained,80,0,4,1,880,880
8133,Retained,51,0,4,1,1181,0
8145,Retained,56,0,4,1,2680,880
8119,Retained,59,0,4,1,4800,0
8115,Retained,64,0,4,1,2480,1780
3609,Retained,53,0,3,1,2550,0
3541,Retained,55,1,3,1,1860,880
8108,Retained,85,1,4,1,2248,968
8130,Retained,95,1,4,1,2160,880
5384,Retained,51,0,3,1,4800,1500
5422,Retained,51,1,3,1,14000,6000
5265,Retained,54,1,3,1,4800,2500
8107,Retained,55,0,4,1,5800,1300
8103,Retained,58,0,4,1,2180,880
8138,Retained,77,0,4,1,1760,880
8180,Retained,61,0,4,1,900,900
8092,Retained,76,0,4,1,3134,880
8190,Retained,58,1,4,1,0,0
8151,Retained,65,1,4,1,1026,0
8117,Retained,59,0,4,1,2600,0
8154,Retained,53,0,4,1,1026,1026
8185,Retained,69,0,4,1,880,880
8170,Retained,68,0,4,1,2000,2000
8198,Retained,56,0,4,1,3000,1000
8153,Retained,67,1,4,1,5281,4100
3524,Retained,50,0,3,1,2400,640
8152,Retained,60,1,4,1,2180,1300
8111,Retained,59,1,4,1,2600,2600
8139,Retained,65,0,4,1,1760,880
5385,Retained,51,1,3,1,5100,3300
5398,Retained,56,1,3,1,4800,3000
8158,Retained,77,0,4,1,1719,480
8146,Retained,74,0,4,1,900,900
8172,Retained,65,0,4,1,823,823
8182,Retained,64,0,4,1,2020,240
8188,Retained,67,0,4,1,1080,1080
8102,Retained,64,0,4,1,2400,850
8178,Retained,80,1,4,1,1760,880
8097,Retained,68,0,4,1,880,880
8157,Retained,54,1,4,1,1500,1500
8148,Retained,68,1,4,1,2970,1970
3650,Retained,50,0,3,1,1681,670
3688,Retained,52,1,3,1,4200,3000
118,Retained,59,1,1,1,1000,0
195,Retained,59,1,1,1,1280,400
233,Retained,58,0,1,1,3360,880
242,Retained,58,0,1,1,2460,0
259,Retained,60,1,1,1,1380,500
271,Retained,50,0,1,1,1376,0
8187,Retained,73,0,4,1,1992,1193
8090,Retained,70,0,4,1,1490,1490
8105,Retained,72,0,4,1,0,0
8155,Retained,80,0,4,1,11000,11000
8195,Retained,85,0,4,1,799,799
8161,Retained,70,0,4,1,6500,6500
8128,Retained,57,1,4,1,32000,14000
8099,Retained,84,1,4,1,4000,4000
8116,Retained,81,0,4,1,1000,1000
8104,Retained,84,0,4,1,0,0
8122,Retained,52,1,4,1,7600,7600
8193,Retained,56,1,4,1,5000,0
8191,Retained,73,0,4,1,0,0
8196,Retained,83,1,4,1,1800,920
8165,Retained,79,0,4,1,1760,880
8450,Retained,64,0,4,1,4460,2680
8134,Retained,63,0,4,1,880,880
8131,Retained,52,0,4,1,6400,0
8179,Retained,57,0,4,1,1799,1799
8110,Retained,62,1,4,1,3800,1800
8141,Retained,77,0,4,1,1800,880
8087,Retained,66,0,4,1,3799,0
8163,Retained,61,0,4,1,1598,799
8142,Retained,50,1,4,1,2300,0
8112,Retained,52,1,4,1,2899,1100
8173,Retained,62,0,4,1,799,799
8169,Retained,62,1,4,1,3000,3000
8113,Retained,56,0,4,1,1880,880
8149,Retained,59,1,4,1,2180,2080
3565,Retained,51,0,3,1,5380,2880
160,Retained,64,1,1,2,720,400
171,Retained,54,1,1,2,700,700
253,Retained,64,1,1,2,1880,1880
222,Retained,52,1,1,2,880,0
193,Retained,55,1,1,2,1160,1000
235,Retained,61,1,1,2,1166,880
7498,Retained,68,1,4,2,1760,880
7574,Retained,71,1,4,2,4760,880
7470,Retained,60,1,4,2,6680,2380
7526,Retained,57,0,4,2,3740,880
7551,Retained,59,0,4,2,2160,880
7440,Retained,54,1,4,2,4460,1760
7512,Retained,59,1,4,2,22640,4000
7481,Retained,52,0,4,2,3353,1080
7441,Retained,52,1,4,2,3760,2000
7548,Retained,51,1,4,2,4600,880
7537,Retained,63,1,4,2,17941,2061
7444,Retained,65,0,4,2,3540,880
7536,Retained,69,0,4,2,880,880
7461,Retained,64,0,4,2,1760,880
5700,Retained,69,1,3,1,4424,880
7487,Retained,68,0,4,2,1760,880
7497,Retained,68,0,4,2,4760,880
7516,Retained,58,1,4,2,3740,2860
7569,Retained,54,0,4,2,6680,300
7579,Retained,65,1,4,2,2160,1280
7575,Retained,83,0,4,2,3760,1640
7471,Retained,59,0,4,2,1980,1100
7502,Retained,57,1,4,2,1760,880
7570,Retained,68,0,4,2,1760,880
7483,Retained,59,1,4,2,5180,2300
7450,Retained,65,0,4,2,3520,1760
7500,Retained,54,1,4,2,1076,0
7503,Retained,78,0,4,2,3034,880
7457,Retained,51,1,4,2,880,880
7527,Retained,59,1,4,2,1760,880
7555,Retained,81,0,4,2,1760,1760
7459,Retained,58,0,4,2,880,880
7488,Retained,57,0,4,2,1668,880
7712,Retained,56,1,4,1,3800,2500
7571,Retained,66,1,4,2,1760,880
7572,Retained,58,0,4,2,5180,2880
7566,Retained,57,0,4,2,1760,880
7553,Retained,54,0,4,2,1760,880
7564,Retained,71,1,4,2,1576,788
7452,Retained,65,0,4,2,3076,788
7486,Retained,74,1,4,2,5980,5100
7556,Retained,54,0,4,2,2500,0
7560,Retained,57,0,4,2,1484,980
7557,Retained,67,0,4,2,880,880
7492,Retained,81,0,4,2,2540,1660
7475,Retained,71,1,4,2,1600,800
7472,Retained,60,0,4,2,1760,880
7525,Retained,57,1,4,2,1776,988
7532,Retained,61,1,4,2,1668,880
7433,Retained,65,1,4,2,948,948
7531,Retained,78,0,4,2,1740,1740
4702,Retained,51,1,3,1,9000,7000
4797,Retained,50,0,3,1,1760,0
7573,Retained,64,0,4,2,2640,880
7464,Retained,59,1,4,2,2500,2500
7581,Retained,61,1,4,2,1760,880
7456,Retained,60,0,4,2,2320,880
7432,Retained,73,0,4,2,1760,880
7436,Retained,66,0,4,2,1760,880
7435,Retained,59,0,4,2,1760,880
7449,Retained,57,0,4,2,3520,880
7463,Retained,61,1,4,2,1760,880
7496,Retained,57,0,4,2,2260,880
7514,Retained,53,0,4,2,4600,0
7580,Retained,62,1,4,2,3260,1380
7534,Retained,62,0,4,2,1760,880
7559,Retained,72,0,4,2,1760,880
7584,Retained,54,0,4,2,3196,0
7542,Retained,60,0,4,2,1760,1760
7494,Retained,54,1,4,2,992,880
7563,Retained,60,1,4,2,1880,880
4704,Retained,54,1,3,1,2180,400
4815,Retained,50,0,3,1,300,200
7552,Retained,56,1,4,2,3196,880
7469,Retained,69,1,4,2,1760,880
7549,Retained,64,1,4,2,1760,880
7485,Retained,51,1,4,2,1760,880
7565,Retained,61,1,4,2,2260,1380
7567,Retained,56,0,4,2,2800,1400
7524,Retained,66,0,4,2,880,880
7484,Retained,67,0,4,2,2774,1760
7446,Retained,79,1,4,2,1760,880
7538,Retained,62,1,4,2,2320,1440
7533,Retained,57,0,4,2,1760,880
7547,Retained,68,0,4,2,880,880
7513,Retained,57,0,4,2,2260,880
7473,Retained,55,1,4,2,0,0
7489,Retained,56,1,4,2,2030,930
7466,Retained,71,1,4,2,2640,880
7546,Retained,61,0,4,2,1520,1120
7504,Retained,56,1,4,2,1077,1000
7554,Retained,52,0,4,2,0,0
7576,Retained,58,1,4,2,2260,1380
7585,Retained,61,0,4,1,1745,880
7544,Retained,56,1,4,2,4600,1000
7451,Retained,54,0,4,2,1760,880
7482,Retained,68,0,4,1,1760,880
7507,Retained,68,0,4,1,1760,880
7508,Retained,54,1,4,1,2640,0
7437,Retained,59,0,4,1,3979,2219
7443,Retained,53,1,4,1,1800,1200
7511,Retained,52,0,4,1,2760,0
7529,Retained,71,1,4,1,2020,1300
7562,Retained,64,0,4,1,1760,1760
7521,Retained,51,0,4,1,3480,880
7550,Retained,60,1,4,1,1745,865
7535,Retained,63,0,4,1,1440,1440
7477,Retained,66,0,4,1,1500,1500
7545,Retained,74,0,4,1,1760,1760
7577,Retained,69,1,4,1,1760,880
7515,Retained,78,0,4,1,1760,1760
4720,Retained,55,1,3,1,880,880
7445,Retained,71,1,4,1,1760,880
7442,Retained,86,0,4,1,3979,1760
7505,Retained,53,1,4,1,2760,1000
7541,Retained,76,0,4,1,2020,0
7462,Retained,62,1,4,1,3480,1800
7578,Retained,75,0,4,1,2760,1760
7583,Retained,68,1,4,1,4530,3650
7506,Retained,54,0,4,1,2200,700
7447,Retained,76,0,4,1,2480,880
7530,Retained,65,0,4,1,5560,880
7480,Retained,64,1,4,1,1760,880
7454,Retained,61,1,4,1,3966,1480
7491,Retained,77,1,4,1,2941,880
7519,Retained,54,0,4,1,2860,880
7455,Retained,62,0,4,1,880,880
7438,Retained,62,1,4,1,4000,4000
7517,Retained,84,1,4,1,1760,880
7520,Retained,81,0,4,1,1760,880
7460,Retained,57,0,4,1,4530,1130
7467,Retained,69,0,4,1,3490,1760
4792,Retained,55,1,3,1,1100,0
7509,Retained,65,0,4,2,1600,800
7493,Retained,67,0,4,2,1576,788
7582,Retained,63,1,4,2,3076,1500
7501,Retained,72,0,4,2,5980,880
7453,Retained,57,1,4,2,1484,504
7490,Retained,56,0,4,2,1776,788
7499,Retained,65,1,4,1,1480,1480
7543,Retained,76,0,4,1,1760,880
7561,Retained,68,1,4,1,3060,1980
7540,Retained,66,0,4,1,1760,880
7510,Retained,57,0,4,1,3080,1580
7478,Retained,65,0,4,1,880,0
7568,Retained,67,1,4,1,1760,880
7476,Retained,88,1,4,1,3620,1860
7474,Retained,56,0,4,1,3461,0
7465,Retained,79,1,4,1,4140,880
7539,Retained,61,0,4,1,2520,880
7522,Retained,56,0,4,1,3034,880
7468,Retained,86,0,4,1,880,880
4887,Retained,50,0,3,1,1760,880
4716,Retained,50,0,3,1,1080,1080
7448,Retained,78,1,4,1,1760,880
7523,Retained,65,1,4,1,3080,1500
